date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:36:10	58185/58185	---M--	200	added ('OK')	text/html	etag:%22e349-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_badges.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_badges.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:12	61048/61048	---M--	200	added ('OK')	text/html	etag:%22ee78-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_breadcrumb-pagination.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_breadcrumb-pagination.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:15	69871/69871	---M--	200	added ('OK')	text/html	etag:%22110ef-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_card.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_card.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:15	60958/60958	---M--	200	added ('OK')	text/html	etag:%22ee1e-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_collapse.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_collapse.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:18	62356/62356	---M--	200	added ('OK')	text/html	etag:%22f394-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_carousel.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_carousel.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:20	129853/129853	---M--	200	added ('OK')	text/html	etag:%221fb3d-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_grid.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_grid.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:22	61379/61379	---M--	200	added ('OK')	text/html	etag:%22efc3-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_progress.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_progress.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:24	71843/71843	---M--	200	added ('OK')	text/html	etag:%22118a3-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_modal.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_modal.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:26	60882/60882	---M--	200	added ('OK')	text/html	etag:%22edd2-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_spinner.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_spinner.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
20:36:27	64562/64562	---M--	200	added ('OK')	text/html	etag:%22fc32-5857b93299200%22	http://html.codedthemes.com/flash-able/bootstrap/default/bc_tabs.html	C:/Mes%20Sites%20Web/Flash%20able/html.codedthemes.com/flash-able/bootstrap/default/bc_tabs.html	(from http://html.codedthemes.com/flash-able/bootstrap/default/index.html)
